Giorno,Postazione,Strada,Transiti - Totale
05/01/2025,116,SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna,4872
05/01/2025,117,SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana,7540
05/01/2025,118,SS 45 tra Ottone e Gorreto (confine regionale Liguria),3790
05/01/2025,122,SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia,16131
05/01/2025,123,SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo,911
05/01/2025,124,SS 45 a Quarto tra Piacenza e Settima/Niviano,10364
05/01/2025,126,SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino,9694
05/01/2025,127,SS 9 tra Piacenza e Pontenure,1236
05/01/2025,128,SS 10 tra A 1/A 21 (casello Piacenza sud) e il bivio SP 587R,8072
05/01/2025,130,SS 62 tra Parma e Collecchio,11226
05/01/2025,132,SP 513R tra Parma e bivio Pilastrello/Monticelli Terme,12749
05/01/2025,133,SP 62R tra Parma (viadotto A 1) e Sorbolo,12129
05/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,6823
05/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,10382
05/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,1672
05/01/2025,150,SS 12 tra Modena e Bastiglia,12601
05/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,7501
05/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),8047
05/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,11309
05/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',6315
05/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),5303
05/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,4761
05/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,15708
05/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,9465
05/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,21129
05/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,21903
05/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),1265
05/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),15769
05/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,9109
05/01/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,5508
05/01/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,63
05/01/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),2201
05/01/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),636
05/01/2025,229,SP 111 tra Poviglio e Boretto,6387
05/01/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,3799
05/01/2025,237,SP 23 tra Quattro Castella e Montecavolo,8979
05/01/2025,238,SP 37 tra Albinea e Scandiano,5923
05/01/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),13448
05/01/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),427
05/01/2025,247,SP 255 tra Nonantola e Sant'Agata Bolognese,5914
05/01/2025,251,SP 610 tra Imola e Casalfiumanese ,8044
05/01/2025,252,SS 253bis a Villa Fontana tra Budrio e Medicina,566
05/01/2025,256,SP 302R tra Faenza e Brisighella,5775
05/01/2025,259,SP 7 (ex SS 71bis) a La Pioppa tra A 14 (casello Cesena) e confine provinciale Forli'-Cesena/Ravenna (SSPP 33),7109
05/01/2025,261,SS 9 a Case Missiroli tra tangenziale di Cesena e Gambettola,15764
05/01/2025,262,SS 9 tra Savignano sul Rubicone e Santarcangelo di Romagna (confine provinciale Forli'-Cesena/Ravenna),11592
05/01/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,13194
05/01/2025,274,SS 64 a Malalbergo (confine provinciale Bologna/Ferrara),4689
05/01/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,5779
05/01/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),6336
05/01/2025,278,SP 6 tra Budrio e SS 253,627
05/01/2025,280,SP 26 tra Gesso e Ponte Rivabella,12354
05/01/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,3113
05/01/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),537
05/01/2025,289,SP 66 (ex SS 255) tra Cento e Sant'Agostino,7567
05/01/2025,290,SP 11 tra Pieve di Cento e San Pietro in Casale,3779
05/01/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,9218
05/01/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,4706
05/01/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,4958
05/01/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),5294
05/01/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,397
05/01/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,2906
05/01/2025,306,SS 654 tra Ponte dell'Olio e Bettola,3482
05/01/2025,307,SS 45 a Travo tra Rivergaro e Perino,383
05/01/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,5073
05/01/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,9474
05/01/2025,311,SP 62Rvar tra San Giacomo e Tagliata,5779
06/01/2025,12,SS 16 tra A 14 (casello Cattolica) e confine regionale Marche,10142
06/01/2025,16,SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia),12
06/01/2025,17,SS 12 tra Mirandola e confine regionale Lombardia,5291
06/01/2025,19,SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia),7023
06/01/2025,25,SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia,17563
06/01/2025,29,SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia),16394
06/01/2025,53,SS 309 a San Giuseppe di Comacchio,6722
06/01/2025,95,SS 10 tra Castel San Giovanni e Sarmato,6426
06/01/2025,98,SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana),1873
06/01/2025,107,SP 85 tra Rubiera e Fontana (viadotto A 1),5343
06/01/2025,115,SP 68 (ex SS 495) ad Ariano Polesine (confine regionale Veneto),1527
06/01/2025,116,SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna,4779
06/01/2025,117,SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana,6570
06/01/2025,118,SS 45 tra Ottone e Gorreto (confine regionale Liguria),3670
06/01/2025,122,SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia,14643
06/01/2025,123,SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo,8797
06/01/2025,124,SS 45 a Quarto tra Piacenza e Settima/Niviano,9583
06/01/2025,126,SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino,8405
06/01/2025,127,SS 9 tra Piacenza e Pontenure,11321
06/01/2025,128,SS 10 tra A 1/A 21 (casello Piacenza sud) e il bivio SP 587R,7433
06/01/2025,130,SS 62 tra Parma e Collecchio,10503
06/01/2025,132,SP 513R tra Parma e bivio Pilastrello/Monticelli Terme,1111
06/01/2025,133,SP 62R tra Parma (viadotto A 1) e Sorbolo,10776
06/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,6032
06/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,9652
06/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,14554
06/01/2025,150,SS 12 tra Modena e Bastiglia,11635
06/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,6898
06/01/2025,154,SS 65bis tra Rastignano e Pian di Macina/Pianoro,6133
06/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),743
06/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,9788
06/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',5901
06/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),4914
06/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,4251
06/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,14398
06/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,877
06/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,18444
06/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,18223
06/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),1034
06/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),12846
06/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,8342
06/01/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,4732
06/01/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,534
06/01/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),2232
06/01/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),5402
06/01/2025,229,SP 111 tra Poviglio e Boretto,5466
06/01/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,3342
06/01/2025,237,SP 23 tra Quattro Castella e Montecavolo,8374
06/01/2025,238,SP 37 tra Albinea e Scandiano,5871
06/01/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),12118
06/01/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),3557
06/01/2025,247,SP 255 tra Nonantola e Sant'Agata Bolognese,4745
06/01/2025,251,SP 610 tra Imola e Casalfiumanese ,7485
06/01/2025,252,SS 253bis a Villa Fontana tra Budrio e Medicina,4979
06/01/2025,256,SP 302R tra Faenza e Brisighella,5483
06/01/2025,259,SP 7 (ex SS 71bis) a La Pioppa tra A 14 (casello Cesena) e confine provinciale Forli'-Cesena/Ravenna (SSPP 33),6206
06/01/2025,261,SS 9 a Case Missiroli tra tangenziale di Cesena e Gambettola,13901
06/01/2025,262,SS 9 tra Savignano sul Rubicone e Santarcangelo di Romagna (confine provinciale Forli'-Cesena/Ravenna),9061
06/01/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,11985
06/01/2025,274,SS 64 a Malalbergo (confine provinciale Bologna/Ferrara),4421
06/01/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,513
06/01/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),5815
06/01/2025,278,SP 6 tra Budrio e SS 253,5621
06/01/2025,280,SP 26 tra Gesso e Ponte Rivabella,11636
06/01/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,2801
06/01/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),4842
06/01/2025,289,SP 66 (ex SS 255) tra Cento e Sant'Agostino,6926
06/01/2025,290,SP 11 tra Pieve di Cento e San Pietro in Casale,3635
06/01/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,8816
06/01/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,4252
06/01/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,4449
06/01/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),4841
06/01/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,3341
06/01/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,2439
06/01/2025,306,SS 654 tra Ponte dell'Olio e Bettola,3414
06/01/2025,307,SS 45 a Travo tra Rivergaro e Perino,3184
06/01/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,4326
06/01/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,8346
06/01/2025,311,SP 62Rvar tra San Giacomo e Tagliata,5923
07/01/2025,12,SS 16 tra A 14 (casello Cattolica) e confine regionale Marche,13878
07/01/2025,16,SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia),1442
07/01/2025,17,SS 12 tra Mirandola e confine regionale Lombardia,10082
07/01/2025,19,SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia),11277
07/01/2025,25,SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia,26066
07/01/2025,29,SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia),20593
07/01/2025,53,SS 309 a San Giuseppe di Comacchio,8777
07/01/2025,95,SS 10 tra Castel San Giovanni e Sarmato,12611
07/01/2025,98,SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana),2584
07/01/2025,107,SP 85 tra Rubiera e Fontana (viadotto A 1),8791
07/01/2025,115,SP 68 (ex SS 495) ad Ariano Polesine (confine regionale Veneto),2349
07/01/2025,116,SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna,4939
07/01/2025,117,SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana,4310
07/01/2025,118,SS 45 tra Ottone e Gorreto (confine regionale Liguria),3250
07/01/2025,122,SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia,25356
07/01/2025,123,SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo,16251
07/01/2025,124,SS 45 a Quarto tra Piacenza e Settima/Niviano,15316
07/01/2025,126,SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino,14864
07/01/2025,127,SS 9 tra Piacenza e Pontenure,23064
07/01/2025,128,SS 10 tra A 1/A 21 (casello Piacenza sud) e il bivio SP 587R,15787
07/01/2025,130,SS 62 tra Parma e Collecchio,17908
07/01/2025,132,SP 513R tra Parma e bivio Pilastrello/Monticelli Terme,20499
07/01/2025,133,SP 62R tra Parma (viadotto A 1) e Sorbolo,15655
07/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,11732
07/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,20051
07/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,21625
07/01/2025,150,SS 12 tra Modena e Bastiglia,20096
07/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,11277
07/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),1355
07/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,14548
07/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',8696
07/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),7058
07/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,82
07/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,25132
07/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,15793
07/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,22513
07/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,23853
07/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2256
07/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),2222
07/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,14725
07/01/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,9352
07/01/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,11264
07/01/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),4607
07/01/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),7644
07/01/2025,229,SP 111 tra Poviglio e Boretto,9989
07/01/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,6217
07/01/2025,237,SP 23 tra Quattro Castella e Montecavolo,14195
07/01/2025,238,SP 37 tra Albinea e Scandiano,10249
07/01/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),22324
07/01/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),5683
07/01/2025,247,SP 255 tra Nonantola e Sant'Agata Bolognese,10085
07/01/2025,251,SP 610 tra Imola e Casalfiumanese ,12194
07/01/2025,252,SS 253bis a Villa Fontana tra Budrio e Medicina,8569
07/01/2025,256,SP 302R tra Faenza e Brisighella,7498
07/01/2025,259,SP 7 (ex SS 71bis) a La Pioppa tra A 14 (casello Cesena) e confine provinciale Forli'-Cesena/Ravenna (SSPP 33),7001
07/01/2025,261,SS 9 a Case Missiroli tra tangenziale di Cesena e Gambettola,27809
07/01/2025,262,SS 9 tra Savignano sul Rubicone e Santarcangelo di Romagna (confine provinciale Forli'-Cesena/Ravenna),15284
07/01/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,15103
07/01/2025,274,SS 64 a Malalbergo (confine provinciale Bologna/Ferrara),8081
07/01/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,9908
07/01/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),1214
07/01/2025,278,SP 6 tra Budrio e SS 253,11386
07/01/2025,280,SP 26 tra Gesso e Ponte Rivabella,19271
07/01/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,5699
07/01/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),7835
07/01/2025,289,SP 66 (ex SS 255) tra Cento e Sant'Agostino,12431
07/01/2025,290,SP 11 tra Pieve di Cento e San Pietro in Casale,6467
07/01/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,16175
07/01/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,7832
07/01/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6411
07/01/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),9255
07/01/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,6243
07/01/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,3822
07/01/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4246
07/01/2025,307,SS 45 a Travo tra Rivergaro e Perino,3917
07/01/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,6398
07/01/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,16815
07/01/2025,311,SP 62Rvar tra San Giacomo e Tagliata,9065
08/01/2025,12,SS 16 tra A 14 (casello Cattolica) e confine regionale Marche,14019
08/01/2025,16,SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia),1542
08/01/2025,17,SS 12 tra Mirandola e confine regionale Lombardia,10095
08/01/2025,19,SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia),11393
08/01/2025,25,SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia,26527
08/01/2025,29,SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia),21013
08/01/2025,53,SS 309 a San Giuseppe di Comacchio,9446
08/01/2025,95,SS 10 tra Castel San Giovanni e Sarmato,12538
08/01/2025,98,SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana),2592
08/01/2025,107,SP 85 tra Rubiera e Fontana (viadotto A 1),931
08/01/2025,115,SP 68 (ex SS 495) ad Ariano Polesine (confine regionale Veneto),2404
08/01/2025,116,SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna,4873
08/01/2025,117,SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana,3700
08/01/2025,118,SS 45 tra Ottone e Gorreto (confine regionale Liguria),3240
08/01/2025,122,SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia,26047
08/01/2025,123,SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo,16171
08/01/2025,124,SS 45 a Quarto tra Piacenza e Settima/Niviano,15664
08/01/2025,126,SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino,14847
08/01/2025,127,SS 9 tra Piacenza e Pontenure,22521
08/01/2025,128,SS 10 tra A 1/A 21 (casello Piacenza sud) e il bivio SP 587R,16344
08/01/2025,130,SS 62 tra Parma e Collecchio,19073
08/01/2025,132,SP 513R tra Parma e bivio Pilastrello/Monticelli Terme,21085
08/01/2025,133,SP 62R tra Parma (viadotto A 1) e Sorbolo,16718
08/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,11712
08/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,20101
08/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,22499
08/01/2025,150,SS 12 tra Modena e Bastiglia,20851
08/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,11091
08/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),14343
08/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,14442
08/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',8724
08/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),7287
08/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,8265
08/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,25125
08/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,17411
08/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,22745
08/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,24445
08/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2406
08/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),22687
08/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,15025
08/01/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,944
08/01/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,11523
08/01/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),4613
08/01/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),8124
08/01/2025,229,SP 111 tra Poviglio e Boretto,10425
08/01/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,63
08/01/2025,237,SP 23 tra Quattro Castella e Montecavolo,14647
08/01/2025,238,SP 37 tra Albinea e Scandiano,10779
08/01/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),23353
08/01/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),5877
