Giorno,Postazione,Strada,Transiti - Totale
11/01/2025,134,SS 343 tra A 1 (casello Parma) e San Polo,17113
12/01/2025,134,SS 343 tra A 1 (casello Parma) e San Polo,14415
13/01/2025,134,SS 343 tra A 1 (casello Parma) e San Polo,18174
14/01/2025,134,SS 343 tra A 1 (casello Parma) e San Polo,21799
01/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,4936
02/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,8356
03/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,9169
04/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,804
05/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,6823
06/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,6032
07/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,11732
08/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,11712
09/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,11652
10/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,12025
11/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,9901
12/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,7454
13/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,10053
14/01/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,12409
01/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,7919
02/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,13518
03/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,151
04/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,13078
05/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,10382
06/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,9652
07/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,20051
08/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,20101
09/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,20272
10/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,21332
11/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,17218
12/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,11525
13/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,20352
14/01/2025,137,SP 28 tra Reggio Emilia e Cavriago,2125
10/01/2025,138,SS 63 tra Rivalta (Reggio Emilia) e Puianello,13254
11/01/2025,138,SS 63 tra Rivalta (Reggio Emilia) e Puianello,12478
12/01/2025,138,SS 63 tra Rivalta (Reggio Emilia) e Puianello,10576
13/01/2025,138,SS 63 tra Rivalta (Reggio Emilia) e Puianello,12448
14/01/2025,138,SS 63 tra Rivalta (Reggio Emilia) e Puianello,1232
10/01/2025,139,SP 467R tra Fogliano e Scandiano,17908
11/01/2025,139,SP 467R tra Fogliano e Scandiano,14471
12/01/2025,139,SP 467R tra Fogliano e Scandiano,10846
13/01/2025,139,SP 467R tra Fogliano e Scandiano,17261
14/01/2025,139,SP 467R tra Fogliano e Scandiano,17489
01/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,11047
02/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,17302
03/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,19434
04/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,18534
05/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,1672
06/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,14554
07/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,21625
08/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,22499
09/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,22845
10/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,24428
11/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,22306
12/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,18673
13/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,2303
14/01/2025,140,SS 9 tra Reggio Emilia e Rubiera,23123
10/01/2025,146,SS 12 tra Montale Rangone e Modena (viadotto A 1),20018
11/01/2025,146,SS 12 tra Montale Rangone e Modena (viadotto A 1),17206
12/01/2025,146,SS 12 tra Montale Rangone e Modena (viadotto A 1),13947
13/01/2025,146,SS 12 tra Montale Rangone e Modena (viadotto A 1),1868
14/01/2025,146,SS 12 tra Montale Rangone e Modena (viadotto A 1),19138
10/01/2025,147,SS 623 tra A 1 (casello Modena sud) e Spilamberto,1575
11/01/2025,147,SS 623 tra A 1 (casello Modena sud) e Spilamberto,13273
12/01/2025,147,SS 623 tra A 1 (casello Modena sud) e Spilamberto,10923
13/01/2025,147,SS 623 tra A 1 (casello Modena sud) e Spilamberto,14932
14/01/2025,147,SS 623 tra A 1 (casello Modena sud) e Spilamberto,15191
10/01/2025,148,SS 9 tra Modena (Fossalta) e ponte fiume Panaro,27208
11/01/2025,148,SS 9 tra Modena (Fossalta) e ponte fiume Panaro,24347
12/01/2025,148,SS 9 tra Modena (Fossalta) e ponte fiume Panaro,18002
13/01/2025,148,SS 9 tra Modena (Fossalta) e ponte fiume Panaro,24812
14/01/2025,148,SS 9 tra Modena (Fossalta) e ponte fiume Panaro,25234
10/01/2025,149,SP 255 tra Modena e Navicello (viadotto ferroviario AV),32896
11/01/2025,149,SP 255 tra Modena e Navicello (viadotto ferroviario AV),26682
12/01/2025,149,SP 255 tra Modena e Navicello (viadotto ferroviario AV),20791
13/01/2025,149,SP 255 tra Modena e Navicello (viadotto ferroviario AV),30642
14/01/2025,149,SP 255 tra Modena e Navicello (viadotto ferroviario AV),32835
01/01/2025,150,SS 12 tra Modena e Bastiglia,9647
02/01/2025,150,SS 12 tra Modena e Bastiglia,1479
03/01/2025,150,SS 12 tra Modena e Bastiglia,16008
04/01/2025,150,SS 12 tra Modena e Bastiglia,14245
05/01/2025,150,SS 12 tra Modena e Bastiglia,12601
06/01/2025,150,SS 12 tra Modena e Bastiglia,11635
07/01/2025,150,SS 12 tra Modena e Bastiglia,20096
08/01/2025,150,SS 12 tra Modena e Bastiglia,20851
09/01/2025,150,SS 12 tra Modena e Bastiglia,21235
10/01/2025,150,SS 12 tra Modena e Bastiglia,22476
11/01/2025,150,SS 12 tra Modena e Bastiglia,17868
12/01/2025,150,SS 12 tra Modena e Bastiglia,1449
13/01/2025,150,SS 12 tra Modena e Bastiglia,21347
14/01/2025,150,SS 12 tra Modena e Bastiglia,21761
10/01/2025,151,SS 413 tra Modena e Soliera,23387
11/01/2025,151,SS 413 tra Modena e Soliera,2196
12/01/2025,151,SS 413 tra Modena e Soliera,16865
13/01/2025,151,SS 413 tra Modena e Soliera,2223
14/01/2025,151,SS 413 tra Modena e Soliera,2265
14/01/2025,152,SS 569 tra tangenziale Bologna e Riale (Zola Predosa/SP 26),66886
01/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,6644
02/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,9395
03/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,9854
04/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,9454
05/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,7501
06/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,6898
07/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,11277
08/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,11091
09/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,11054
10/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,11628
11/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,1056
12/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,7906
13/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,10908
14/01/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,11302
03/01/2025,154,SS 65bis tra Rastignano e Pian di Macina/Pianoro,8263
06/01/2025,154,SS 65bis tra Rastignano e Pian di Macina/Pianoro,6133
09/01/2025,154,SS 65bis tra Rastignano e Pian di Macina/Pianoro,11298
11/01/2025,154,SS 65bis tra Rastignano e Pian di Macina/Pianoro,9816
12/01/2025,154,SS 65bis tra Rastignano e Pian di Macina/Pianoro,7783
01/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),6612
02/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),10821
03/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),11835
04/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),10515
05/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),8047
06/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),743
07/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),1355
08/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),14343
09/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),13794
10/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),14364
11/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),12684
12/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),894
13/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),13436
14/01/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),13776
10/01/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,19772
11/01/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,17497
12/01/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,12405
13/01/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,18695
14/01/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,19303
01/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,7514
02/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,11591
03/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,12699
04/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,12555
05/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,11309
06/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,9788
07/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,14548
08/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,14442
09/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,15115
10/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,16448
11/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,13952
12/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,1171
13/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,15277
14/01/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,15912
01/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',5692
02/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',7547
03/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',7574
04/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',7165
05/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',6315
06/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',5901
07/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',8696
08/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',8724
09/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',88
10/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',9164
11/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',8021
12/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',665
13/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',866
14/01/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',8941
01/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),5056
02/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),621
03/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),6353
04/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),6262
05/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),5303
06/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),4914
07/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),7058
08/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),7287
09/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),7266
10/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),7724
11/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),7057
12/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),5471
13/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),7349
14/01/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),7209
01/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,3739
02/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,6406
03/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,6423
04/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,5657
05/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,4761
06/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,4251
07/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,82
08/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,8265
09/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,8257
10/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,8413
11/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,6582
12/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,4839
13/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,8225
14/01/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,8384
01/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,1344
02/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,19964
03/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,20264
04/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,19366
05/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,15708
06/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,14398
07/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,25132
08/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,25125
09/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,25548
10/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,26537
11/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,2255
12/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,17651
13/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,24672
14/01/2025,174,SS 9 tra Ronco e Forlimpopoli ,26055
01/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,7147
02/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,1123
03/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,1195
04/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,10894
05/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,9465
06/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,877
07/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,15793
08/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,17411
09/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,16966
10/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,18108
11/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,13952
12/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,11005
13/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,15988
14/01/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,16894
01/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,17053
02/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,22682
03/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,22238
04/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,23107
05/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,21129
06/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,18444
07/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,22513
08/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,22745
09/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,22616
10/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,23921
11/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,22732
12/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,19879
13/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,22957
14/01/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,23344
01/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,17901
02/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,23438
03/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,23263
04/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,24102
05/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,21903
06/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,18223
07/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,23853
08/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,24445
09/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,24726
10/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,26319
11/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,24058
12/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,21312
13/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,24994
14/01/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,25232
01/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),1044
02/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),1572
03/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),1834
04/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),1384
05/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),1265
06/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),1034
07/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2256
08/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2406
09/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2494
10/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2508
11/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),1764
12/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),1415
13/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2333
14/01/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2514
01/01/2025,219,SS 9 tra Fiorenzuola d'Arda e Pontenure,6124
02/01/2025,219,SS 9 tra Fiorenzuola d'Arda e Pontenure,11186
03/01/2025,219,SS 9 tra Fiorenzuola d'Arda e Pontenure,6485
01/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),8682
02/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),17437
03/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),18378
04/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),17411
05/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),15769
06/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),12846
07/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),2222
08/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),22687
09/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),22915
10/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),23693
11/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),18839
12/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),15865
13/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),22561
14/01/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),23599
01/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,7465
02/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,11448
03/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,12464
04/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,11416
05/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,9109
06/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,8342
07/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,14725
08/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,15025
09/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,14921
10/01/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,15691
